Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
OMP,call,100,140,0.02,0.75,1,16384,100,64,0.035736769,0.035727046,7.191542919,-1.578457081
OMP,call,100,140,0.02,0.75,1,16384,250,1,0.774546237,0.774534227,6.896520376,-1.873479624
OMP,call,100,140,0.02,0.75,1,16384,250,2,0.40471993,0.40471064,6.762953466,-2.007046534
OMP,call,100,140,0.02,0.75,1,16384,250,4,0.213583579,0.213571429,7.043519628,-1.726480372
OMP,call,100,140,0.02,0.75,1,16384,250,8,0.122453781,0.122442393,6.350184969,-2.419815031
OMP,call,100,140,0.02,0.75,1,16384,250,16,0.070949182,0.070933538,6.433579158,-2.336420842
OMP,call,100,140,0.02,0.75,1,16384,250,32,0.072538234,0.072509911,6.502326636,-2.267673364
OMP,call,100,140,0.02,0.75,1,16384,250,64,0.084853771,0.084838433,6.501804838,-2.268195162
OMP,call,100,140,0.02,0.75,1,16384,500,1,1.557154126,1.557140814,7.081057312,-1.688942688
OMP,call,100,140,0.02,0.75,1,16384,500,2,0.80806993,0.80805932,7.416352731,-1.353647269
OMP,call,100,140,0.02,0.75,1,16384,500,4,0.414724484,0.414709623,6.560011428,-2.209988572
OMP,call,100,140,0.02,0.75,1,16384,500,8,0.231766076,0.231747088,6.270069767,-2.499930233
OMP,call,100,140,0.02,0.75,1,16384,500,16,0.134006573,0.133995333,6.150454193,-2.619545807
OMP,call,100,140,0.02,0.75,1,16384,500,32,0.139668054,0.139652747,6.113814515,-2.656185485
OMP,call,100,140,0.02,0.75,1,16384,500,64,0.124403597,0.124381161,6.113715373,-2.656284627
OMP,call,100,140,0.02,0.75,1,16384,750,1,2.353900925,2.353890403,6.953898558,-1.816101442
OMP,call,100,140,0.02,0.75,1,16384,750,2,1.188800487,1.18878489,7.018730949,-1.751269051
OMP,call,100,140,0.02,0.75,1,16384,750,4,0.607804045,0.607784488,6.369825645,-2.400174355
OMP,call,100,140,0.02,0.75,1,16384,750,8,0.352838168,0.352824104,7.002714522,-1.767285478
OMP,call,100,140,0.02,0.75,1,16384,750,16,0.196959561,0.19695128,6.668016139,-2.101983861
OMP,call,100,140,0.02,0.75,1,16384,750,32,0.171276328,0.171262415,6.653672271,-2.116327729
OMP,call,100,140,0.02,0.75,1,16384,750,64,0.169547507,0.169522922,6.653998053,-2.116001947
OMP,call,100,140,0.02,0.75,1,16384,1000,1,3.085321614,3.085310346,6.668082752,-2.101917248
OMP,call,100,140,0.02,0.75,1,16384,1000,2,1.591521954,1.591507769,6.944150459,-1.825849541
OMP,call,100,140,0.02,0.75,1,16384,1000,4,0.827291615,0.827283999,6.421426172,-2.348573828
OMP,call,100,140,0.02,0.75,1,16384,1000,8,0.447371811,0.447348871,6.71327615,-2.05672385
OMP,call,100,140,0.02,0.75,1,16384,1000,16,0.265801191,0.265793272,7.68513314,-1.08486686
OMP,call,100,140,0.02,0.75,1,16384,1000,32,0.24679976,0.24678497,6.929575712,-1.840424288
OMP,call,100,140,0.02,0.75,1,16384,1000,64,0.228292381,0.228276808,6.930343456,-1.839656544
OMP,call,100,140,0.02,0.75,1,65536,50,1,0.630753481,0.630743954,6.751954922,-2.018045078
OMP,call,100,140,0.02,0.75,1,65536,50,2,0.318623114,0.31860675,6.653763074,-2.116236926
OMP,call,100,140,0.02,0.75,1,65536,50,4,0.166427387,0.166414994,6.733674422,-2.036325578
OMP,call,100,140,0.02,0.75,1,65536,50,8,0.096148373,0.09613287,6.763315586,-2.006684414
OMP,call,100,140,0.02,0.75,1,65536,50,16,0.050459962,0.050447438,6.605821462,-2.164178538
OMP,call,100,140,0.02,0.75,1,65536,50,32,0.032794711,0.032788109,6.695843553,-2.074156447
OMP,call,100,140,0.02,0.75,1,65536,50,64,0.031825168,0.03181795,6.33855135,-2.43144865
OMP,call,100,140,0.02,0.75,1,65536,100,1,1.200545491,1.200539965,6.698715166,-2.071284834
OMP,call,100,140,0.02,0.75,1,65536,100,2,0.644683969,0.644671655,6.697350004,-2.072649996
OMP,call,100,140,0.02,0.75,1,65536,100,4,0.318807695,0.318794852,6.379350484,-2.390649516
OMP,call,100,140,0.02,0.75,1,65536,100,8,0.177585925,0.177564576,6.634167252,-2.135832748
OMP,call,100,140,0.02,0.75,1,65536,100,16,0.107019186,0.10700801,6.190400479,-2.579599521
OMP,call,100,140,0.02,0.75,1,65536,100,32,0.064114452,0.064102358,6.913568666,-1.856431334
OMP,call,100,140,0.02,0.75,1,65536,100,64,0.066557831,0.066550896,7.493861717,-1.276138283
OMP,call,100,140,0.02,0.75,1,65536,250,1,3.083012075,3.083001623,6.703279165,-2.066720835
OMP,call,100,140,0.02,0.75,1,65536,250,2,1.567998282,1.567985878,7.059528634,-1.710471366
OMP,call,100,140,0.02,0.75,1,65536,250,4,0.792580558,0.792562754,6.818674752,-1.951325248
OMP,call,100,140,0.02,0.75,1,65536,250,8,0.416335089,0.416322601,6.85043542,-1.91956458
OMP,call,100,140,0.02,0.75,1,65536,250,16,0.234549523,0.234538387,6.830416149,-1.939583851
OMP,call,100,140,0.02,0.75,1,65536,250,32,0.149088658,0.149076004,6.752270207,-2.017729793
OMP,call,100,140,0.02,0.75,1,65536,250,64,0.146945426,0.146929037,6.061769181,-2.708230819
OMP,call,100,140,0.02,0.75,1,65536,500,1,5.992758281,5.992749303,6.906992181,-1.863007819
OMP,call,100,140,0.02,0.75,1,65536,500,2,3.089442823,3.089424728,6.971302387,-1.798697613
OMP,call,100,140,0.02,0.75,1,65536,500,4,1.594022111,1.594010098,6.91266258,-1.85733742
OMP,call,100,140,0.02,0.75,1,65536,500,8,0.845540739,0.84551915,7.138638312,-1.631361688
OMP,call,100,140,0.02,0.75,1,65536,500,16,0.470724112,0.470709694,6.41312437,-2.35687563
OMP,call,100,140,0.02,0.75,1,65536,500,32,0.292346524,0.292335942,7.281954723,-1.488045277
OMP,call,100,140,0.02,0.75,1,65536,500,64,0.24997766,0.249967068,6.678843024,-2.091156976
OMP,call,100,140,0.02,0.75,1,65536,750,1,9.260485211,9.260471197,6.910624841,-1.859375159
OMP,call,100,140,0.02,0.75,1,65536,750,2,4.606248425,4.6062262,6.930059054,-1.839940946
OMP,call,100,140,0.02,0.75,1,65536,750,4,2.355657371,2.355642848,6.937566023,-1.832433977
OMP,call,100,140,0.02,0.75,1,65536,750,8,1.244638298,1.244620423,6.981510108,-1.788489892
OMP,call,100,140,0.02,0.75,1,65536,750,16,0.709479595,0.709466838,6.407849537,-2.362150463
OMP,call,100,140,0.02,0.75,1,65536,750,32,0.430452196,0.430442108,6.856336183,-1.913663817
OMP,call,100,140,0.02,0.75,1,65536,750,64,0.405669928,0.405657097,6.783500683,-1.986499317
OMP,call,100,140,0.02,0.75,1,65536,1000,1,11.9791083,11.97909914,6.861635277,-1.908364723
OMP,call,100,140,0.02,0.75,1,65536,1000,2,6.146732949,6.146720481,6.825333189,-1.944666811
OMP,call,100,140,0.02,0.75,1,65536,1000,4,3.181599479,3.181577015,7.158960945,-1.611039055
OMP,call,100,140,0.02,0.75,1,65536,1000,8,1.68485024,1.684839328,6.86855332,-1.90144668
OMP,call,100,140,0.02,0.75,1,65536,1000,16,0.930576072,0.930561746,6.871454089,-1.898545911
OMP,call,100,140,0.02,0.75,1,65536,1000,32,0.566129076,0.566115301,6.923713518,-1.846286482
OMP,call,100,140,0.02,0.75,1,65536,1000,64,0.50849267,0.508479579,5.818284137,-2.951715863
OMP,call,100,140,0.02,0.75,1,131072,50,1,1.176675326,1.176665711,6.775313699,-1.994686301
OMP,call,100,140,0.02,0.75,1,131072,50,2,0.622462084,0.622450308,6.853705432,-1.916294568
OMP,call,100,140,0.02,0.75,1,131072,50,4,0.318590025,0.318560766,6.815992752,-1.954007248
OMP,call,100,140,0.02,0.75,1,131072,50,8,0.168574925,0.168562172,6.895969976,-1.874030024
OMP,call,100,140,0.02,0.75,1,131072,50,16,0.091634987,0.091622397,7.17099809,-1.59900191
OMP,call,100,140,0.02,0.75,1,131072,50,32,0.055674968,0.05565576,6.778153362,-1.991846638
OMP,call,100,140,0.02,0.75,1,131072,50,64,0.05458939,0.054582428,6.416714283,-2.353285717
OMP,call,100,140,0.02,0.75,1,131072,100,1,2.479980265,2.479972766,6.865051786,-1.904948214
OMP,call,100,140,0.02,0.75,1,131072,100,2,1.244289657,1.244276067,6.790751284,-1.979248716
OMP,call,100,140,0.02,0.75,1,131072,100,4,0.627522925,0.627505835,6.538495995,-2.231504005
OMP,call,100,140,0.02,0.75,1,131072,100,8,0.331691247,0.331675774,6.550209912,-2.219790088
OMP,call,100,140,0.02,0.75,1,131072,100,16,0.180620785,0.180613472,6.722554691,-2.047445309
OMP,call,100,140,0.02,0.75,1,131072,100,32,0.109512582,0.109501563,6.92535301,-1.84464699
OMP,call,100,140,0.02,0.75,1,131072,100,64,0.106121892,0.106114347,6.457855004,-2.312144996
OMP,call,100,140,0.02,0.75,1,131072,250,1,6.065903803,6.065896328,6.958205819,-1.811794181
OMP,call,100,140,0.02,0.75,1,131072,250,2,3.112915924,3.112904168,6.94414135,-1.82585865
OMP,call,100,140,0.02,0.75,1,131072,250,4,1.632669014,1.632653661,6.712136729,-2.057863271
OMP,call,100,140,0.02,0.75,1,131072,250,8,0.802102021,0.802085639,6.688016676,-2.081983324
OMP,call,100,140,0.02,0.75,1,131072,250,16,0.433669826,0.433659956,7.030321186,-1.739678814
OMP,call,100,140,0.02,0.75,1,131072,250,32,0.269951825,0.269937553,7.105545774,-1.664454226
OMP,call,100,140,0.02,0.75,1,131072,250,64,0.267341659,0.267335227,7.170195618,-1.599804382
OMP,call,100,140,0.02,0.75,1,131072,500,1,12.05728407,12.05727526,6.781088915,-1.988911085
OMP,call,100,140,0.02,0.75,1,131072,500,2,6.104368449,6.104331728,6.936281502,-1.833718498
OMP,call,100,140,0.02,0.75,1,131072,500,4,3.114848192,3.114834953,6.973006408,-1.796993592
OMP,call,100,140,0.02,0.75,1,131072,500,8,1.593943137,1.593933434,6.71081464,-2.05918536
OMP,call,100,140,0.02,0.75,1,131072,500,16,0.853141501,0.853128687,7.122558627,-1.647441373
OMP,call,100,140,0.02,0.75,1,131072,500,32,0.531203475,0.531189088,7.099992156,-1.670007844
OMP,call,100,140,0.02,0.75,1,131072,500,64,0.520736007,0.520721416,6.918570758,-1.851429242
OMP,call,100,140,0.02,0.75,1,131072,750,1,18.32881439,18.32879532,6.935581972,-1.834418028
OMP,call,100,140,0.02,0.75,1,131072,750,2,9.097397689,9.097386069,7.060107589,-1.709892411
OMP,call,100,140,0.02,0.75,1,131072,750,4,4.640305126,4.640290288,6.835967918,-1.934032082
OMP,call,100,140,0.02,0.75,1,131072,750,8,2.371861921,2.371852909,7.193215602,-1.576784398
OMP,call,100,140,0.02,0.75,1,131072,750,16,1.26537828,1.265363368,6.953856568,-1.816143432
OMP,call,100,140,0.02,0.75,1,131072,750,32,0.730637288,0.730623248,7.46067238,-1.30932762
OMP,call,100,140,0.02,0.75,1,131072,750,64,0.723764496,0.723746916,6.445545956,-2.324454044
OMP,call,100,140,0.02,0.75,1,131072,1000,1,24.38071895,24.38070159,6.916442734,-1.853557266
OMP,call,100,140,0.02,0.75,1,131072,1000,2,12.17570637,12.17569585,6.917572065,-1.852427935
OMP,call,100,140,0.02,0.75,1,131072,1000,4,6.221983872,6.221970495,6.673578885,-2.096421115
OMP,call,100,140,0.02,0.75,1,131072,1000,8,3.178139838,3.178122019,6.919137723,-1.850862277
OMP,call,100,140,0.02,0.75,1,131072,1000,16,1.690823644,1.69080879,6.865274914,-1.904725086
OMP,call,100,140,0.02,0.75,1,131072,1000,32,0.955429948,0.955419873,7.288110967,-1.481889033
OMP,call,100,140,0.02,0.75,1,131072,1000,64,0.9223169,0.922303459,8.307054499,-0.4629455007
MPI,call,100,140,0.02,0.75,1,1024,50,1,0.133481982,0.010303437,6.574905834,-2.195094166
MPI,call,100,140,0.02,0.75,1,1024,50,2,0.140531139,0.006273948,7.625709786,-1.144290214
MPI,call,100,140,0.02,0.75,1,1024,50,4,0.152835425,0.005323874,5.516971368,-3.253028632
MPI,call,100,140,0.02,0.75,1,1024,50,8,0.154233256,0.002113131,6.033106523,-2.736893477
MPI,call,100,140,0.02,0.75,1,1024,50,16,0.226273611,0.000975103,5.180108801,-3.589891199
MPI,call,100,140,0.02,0.75,1,1024,50,32,0.337091021,0.001146222,6.36119074,-2.40880926
MPI,call,100,140,0.02,0.75,1,1024,50,64,0.588184383,0.022525166,5.869304776,-2.900695224
MPI,call,100,140,0.02,0.75,1,1024,100,1,0.13751471,0.017385064,7.539065632,-1.230934368
MPI,call,100,140,0.02,0.75,1,1024,100,2,0.147854756,0.016469958,6.721626052,-2.048373948
MPI,call,100,140,0.02,0.75,1,1024,100,4,0.14382223,0.007122149,7.764582168,-1.005417832
MPI,call,100,140,0.02,0.75,1,1024,100,8,0.151022224,0.003858657,6.687201939,-2.082798061
MPI,call,100,140,0.02,0.75,1,1024,100,16,0.205266092,0.001939978,6.922265016,-1.847734984
MPI,call,100,140,0.02,0.75,1,1024,100,32,0.317445097,0.001378994,6.906016177,-1.863983823
MPI,call,100,140,0.02,0.75,1,1024,100,64,0.599465927,0.014386842,6.501031478,-2.268968522
MPI,call,100,140,0.02,0.75,1,1024,250,1,0.162304381,0.041608007,6.524790787,-2.245209213
MPI,call,100,140,0.02,0.75,1,1024,250,2,0.152355999,0.026835659,7.418988224,-1.351011776
MPI,call,100,140,0.02,0.75,1,1024,250,4,0.154023535,0.014924614,7.208480526,-1.561519474
MPI,call,100,140,0.02,0.75,1,1024,250,8,0.166596924,0.009451642,8.120898857,-0.6491011427
MPI,call,100,140,0.02,0.75,1,1024,250,16,0.237102964,0.004372472,6.443026873,-2.326973127
MPI,call,100,140,0.02,0.75,1,1024,250,32,0.30405204,0.00268506,7.280377781,-1.489622219
MPI,call,100,140,0.02,0.75,1,1024,250,64,0.545714914,0.018529899,7.488728573,-1.281271427
MPI,call,100,140,0.02,0.75,1,1024,500,1,0.217113023,0.095035987,7.335506453,-1.434493547
MPI,call,100,140,0.02,0.75,1,1024,500,2,0.178388291,0.049747331,6.402117929,-2.367882071
MPI,call,100,140,0.02,0.75,1,1024,500,4,0.16569253,0.027312133,6.523811191,-2.246188809
MPI,call,100,140,0.02,0.75,1,1024,500,8,0.165527342,0.013929064,6.562566318,-2.207433682
MPI,call,100,140,0.02,0.75,1,1024,500,16,0.216726659,0.008632447,7.992187154,-0.7778128455
MPI,call,100,140,0.02,0.75,1,1024,500,32,0.317571915,0.004480365,6.019017723,-2.750982277
MPI,call,100,140,0.02,0.75,1,1024,500,64,0.618117492,0.022487051,5.975698734,-2.794301266
MPI,call,100,140,0.02,0.75,1,1024,750,1,0.269724512,0.14820438,7.339252316,-1.430747684
MPI,call,100,140,0.02,0.75,1,1024,750,2,0.211335126,0.082900161,6.400378664,-2.369621336
MPI,call,100,140,0.02,0.75,1,1024,750,4,0.174336643,0.038644902,6.328237432,-2.441762568
MPI,call,100,140,0.02,0.75,1,1024,750,8,0.169982821,0.021053881,5.87662027,-2.89337973
MPI,call,100,140,0.02,0.75,1,1024,750,16,0.211853541,0.0128248,6.643485128,-2.126514872
MPI,call,100,140,0.02,0.75,1,1024,750,32,0.32913409,0.010583031,5.969287684,-2.800712316
MPI,call,100,140,0.02,0.75,1,1024,750,64,0.589069052,0.020118209,7.645397977,-1.124602023
MPI,call,100,140,0.02,0.75,1,1024,1000,1,0.30766662,0.190044223,6.538037344,-2.231962656
MPI,call,100,140,0.02,0.75,1,1024,1000,2,0.226714571,0.100222495,7.255867895,-1.514132105
MPI,call,100,140,0.02,0.75,1,1024,1000,4,0.192777138,0.052303745,6.654581464,-2.115418536
MPI,call,100,140,0.02,0.75,1,1024,1000,8,0.172602521,0.026673341,6.740428315,-2.029571685
MPI,call,100,140,0.02,0.75,1,1024,1000,16,0.236746,0.016827836,7.071651989,-1.698348011
MPI,call,100,140,0.02,0.75,1,1024,1000,32,0.364071363,0.009731717,6.013832281,-2.756167719
MPI,call,100,140,0.02,0.75,1,1024,1000,64,0.605205798,0.021643726,7.393373569,-1.376626431
MPI,call,100,140,0.02,0.75,1,8192,50,1,0.217023844,0.092348409,6.614086315,-2.155913685
MPI,call,100,140,0.02,0.75,1,8192,50,2,0.170493739,0.042402144,7.078610797,-1.691389203
MPI,call,100,140,0.02,0.75,1,8192,50,4,0.160282254,0.022336693,7.132551038,-1.637448962
MPI,call,100,140,0.02,0.75,1,8192,50,8,0.162996481,0.011492543,6.621994463,-2.148005537
MPI,call,100,140,0.02,0.75,1,8192,50,16,0.224937236,0.006952624,7.106719287,-1.663280713
MPI,call,100,140,0.02,0.75,1,8192,50,32,0.324589382,0.003764918,6.780913653,-1.989086347
MPI,call,100,140,0.02,0.75,1,8192,50,64,0.577400117,0.022049586,6.582936548,-2.187063452
MPI,call,100,140,0.02,0.75,1,8192,100,1,0.279128797,0.155945001,7.088873055,-1.681126945
MPI,call,100,140,0.02,0.75,1,8192,100,2,0.222451981,0.093768383,7.075691705,-1.694308295
MPI,call,100,140,0.02,0.75,1,8192,100,4,0.179049206,0.04067757,6.671648692,-2.098351308
MPI,call,100,140,0.02,0.75,1,8192,100,8,0.178089653,0.027387169,6.851045338,-1.918954662
MPI,call,100,140,0.02,0.75,1,8192,100,16,0.231261555,0.013561892,6.807155865,-1.962844135
MPI,call,100,140,0.02,0.75,1,8192,100,32,0.313102431,0.007024733,7.292760189,-1.477239811
MPI,call,100,140,0.02,0.75,1,8192,100,64,0.605614736,0.009304609,6.788589124,-1.981410876
MPI,call,100,140,0.02,0.75,1,8192,250,1,0.501348634,0.372793109,6.974140671,-1.795859329
MPI,call,100,140,0.02,0.75,1,8192,250,2,0.328035087,0.201932966,7.183748027,-1.586251973
MPI,call,100,140,0.02,0.75,1,8192,250,4,0.244791681,0.110189261,7.311644901,-1.458355099
MPI,call,100,140,0.02,0.75,1,8192,250,8,0.218404018,0.066280696,7.310191385,-1.459808615
MPI,call,100,140,0.02,0.75,1,8192,250,16,0.249144466,0.026107796,7.077196707,-1.692803293
MPI,call,100,140,0.02,0.75,1,8192,250,32,0.322064952,0.017267999,6.919342931,-1.850657069
MPI,call,100,140,0.02,0.75,1,8192,250,64,0.617837815,0.031600029,7.21349911,-1.55650089
MPI,call,100,140,0.02,0.75,1,8192,500,1,0.89669757,0.773946808,6.872467941,-1.897532059
MPI,call,100,140,0.02,0.75,1,8192,500,2,0.542577971,0.407114457,7.282055506,-1.487944494
MPI,call,100,140,0.02,0.75,1,8192,500,4,0.335825946,0.197306721,7.403081391,-1.366918609
MPI,call,100,140,0.02,0.75,1,8192,500,8,0.267009941,0.112584564,7.223001454,-1.546998546
MPI,call,100,140,0.02,0.75,1,8192,500,16,0.294430279,0.070734441,7.128553177,-1.641446823
MPI,call,100,140,0.02,0.75,1,8192,500,32,0.372579607,0.038595414,6.683482622,-2.086517378
MPI,call,100,140,0.02,0.75,1,8192,500,64,0.611024767,0.031418107,7.223546684,-1.546453316
MPI,call,100,140,0.02,0.75,1,8192,750,1,1.250239508,1.13195189,6.690591828,-2.079408172
MPI,call,100,140,0.02,0.75,1,8192,750,2,0.71204209,0.577868327,6.863365438,-1.906634562
MPI,call,100,140,0.02,0.75,1,8192,750,4,0.450926086,0.313880297,7.007868549,-1.762131451
MPI,call,100,140,0.02,0.75,1,8192,750,8,0.305645698,0.156599183,6.491729322,-2.278270678
MPI,call,100,140,0.02,0.75,1,8192,750,16,0.277861284,0.078708124,6.829475625,-1.940524375
MPI,call,100,140,0.02,0.75,1,8192,750,32,0.39837242,0.050727924,6.976450696,-1.793549304
MPI,call,100,140,0.02,0.75,1,8192,750,64,0.723389426,0.080419897,7.257249558,-1.512750442
MPI,call,100,140,0.02,0.75,1,8192,1000,1,1.660050776,1.542501738,6.87084274,-1.89915726
MPI,call,100,140,0.02,0.75,1,8192,1000,2,0.90512717,0.778272703,6.964600178,-1.805399822
MPI,call,100,140,0.02,0.75,1,8192,1000,4,0.546708089,0.412517867,6.829816212,-1.940183788
MPI,call,100,140,0.02,0.75,1,8192,1000,8,0.352316932,0.203677525,6.634019015,-2.135980985
MPI,call,100,140,0.02,0.75,1,8192,1000,16,0.355114557,0.135487645,7.323051925,-1.446948075
MPI,call,100,140,0.02,0.75,1,8192,1000,32,0.395672086,0.069424864,6.974144164,-1.795855836
MPI,call,100,140,0.02,0.75,1,8192,1000,64,0.731091112,0.11688312,7.18467278,-1.58532722
MPI,call,100,140,0.02,0.75,1,16384,50,1,0.261944686,0.143121384,6.694964032,-2.075035968
MPI,call,100,140,0.02,0.75,1,16384,50,2,0.216847456,0.082632581,6.756320889,-2.013679111
MPI,call,100,140,0.02,0.75,1,16384,50,4,0.182329872,0.045909817,6.732643245,-2.037356755
MPI,call,100,140,0.02,0.75,1,16384,50,8,0.170619465,0.022125311,6.634228881,-2.135771119
MPI,call,100,140,0.02,0.75,1,16384,50,16,0.218707717,0.013756581,6.894596415,-1.875403585
MPI,call,100,140,0.02,0.75,1,16384,50,32,0.322275286,0.006952534,6.822589205,-1.947410795
MPI,call,100,140,0.02,0.75,1,16384,50,64,0.580558737,0.01623648,6.577314157,-2.192685843
MPI,call,100,140,0.02,0.75,1,16384,100,1,0.419078081,0.297095554,6.807302184,-1.962697816
MPI,call,100,140,0.02,0.75,1,16384,100,2,0.282416127,0.15673059,6.860555764,-1.909444236
MPI,call,100,140,0.02,0.75,1,16384,100,4,0.225147735,0.082039759,6.839042687,-1.930957313
MPI,call,100,140,0.02,0.75,1,16384,100,8,0.2141095,0.041256103,6.700060063,-2.069939937
MPI,call,100,140,0.02,0.75,1,16384,100,16,0.249623135,0.027026945,6.682558958,-2.087441042
MPI,call,100,140,0.02,0.75,1,16384,100,32,0.367173483,0.014658758,6.740005475,-2.029994525
MPI,call,100,140,0.02,0.75,1,16384,100,64,0.6866179,0.03128884,7.130675623,-1.639324377
MPI,call,100,140,0.02,0.75,1,16384,250,1,0.895864439,0.775284382,6.7980228,-1.9719772
MPI,call,100,140,0.02,0.75,1,16384,250,2,0.523086467,0.39340585,7.3918173,-1.3781827
MPI,call,100,140,0.02,0.75,1,16384,250,4,0.361420303,0.22343019,6.678270088,-2.091729912
MPI,call,100,140,0.02,0.75,1,16384,250,8,0.258452171,0.100911735,7.009380787,-1.760619213
MPI,call,100,140,0.02,0.75,1,16384,250,16,0.289436925,0.078047571,6.947435241,-1.822564759
MPI,call,100,140,0.02,0.75,1,16384,250,32,0.373095915,0.034214848,7.222876634,-1.547123366
MPI,call,100,140,0.02,0.75,1,16384,250,64,0.618888999,0.049202684,6.578367561,-2.191632439
MPI,call,100,140,0.02,0.75,1,16384,500,1,1.662401324,1.537455385,7.172701168,-1.597298832
MPI,call,100,140,0.02,0.75,1,16384,500,2,0.890326256,0.762990695,6.609791763,-2.160208237
MPI,call,100,140,0.02,0.75,1,16384,500,4,0.527516854,0.393243969,7.201461179,-1.568538821
MPI,call,100,140,0.02,0.75,1,16384,500,8,0.362211049,0.211003839,6.556194865,-2.213805135
MPI,call,100,140,0.02,0.75,1,16384,500,16,0.349990682,0.126416477,6.779285553,-1.990714447
MPI,call,100,140,0.02,0.75,1,16384,500,32,0.44622093,0.071432618,6.959624279,-1.810375721
MPI,call,100,140,0.02,0.75,1,16384,500,64,0.7375957,0.090298625,7.025501849,-1.744498151
MPI,call,100,140,0.02,0.75,1,16384,750,1,2.442792633,2.319300006,7.090541455,-1.679458545
MPI,call,100,140,0.02,0.75,1,16384,750,2,1.307375409,1.172235491,6.86377491,-1.90622509
MPI,call,100,140,0.02,0.75,1,16384,750,4,0.749559084,0.612993963,6.874909217,-1.895090783
MPI,call,100,140,0.02,0.75,1,16384,750,8,0.451276099,0.301203821,6.771383281,-1.998616719
MPI,call,100,140,0.02,0.75,1,16384,750,16,0.392163414,0.164818084,6.707533897,-2.062466103
MPI,call,100,140,0.02,0.75,1,16384,750,32,0.445013324,0.102813593,6.832354403,-1.937645597
MPI,call,100,140,0.02,0.75,1,16384,750,64,0.701336981,0.114944185,7.107664172,-1.662335828
MPI,call,100,140,0.02,0.75,1,16384,1000,1,3.195576775,3.073887741,6.715170771,-2.054829229
MPI,call,100,140,0.02,0.75,1,16384,1000,2,1.676631682,1.548467396,7.133110151,-1.636889849
MPI,call,100,140,0.02,0.75,1,16384,1000,4,0.989322812,0.851636174,7.032546671,-1.737453329
MPI,call,100,140,0.02,0.75,1,16384,1000,8,0.575797924,0.42417998,6.904548406,-1.865451594
MPI,call,100,140,0.02,0.75,1,16384,1000,16,0.436035846,0.217145791,7.047918775,-1.722081225
MPI,call,100,140,0.02,0.75,1,16384,1000,32,0.451080091,0.133812566,6.790230775,-1.979769225
MPI,call,100,140,0.02,0.75,1,16384,1000,64,0.779796167,0.19817017,6.954867193,-1.815132807
MPI,call,100,140,0.02,0.75,1,65536,50,1,0.731716265,0.610131712,6.623324183,-2.146675817
MPI,call,100,140,0.02,0.75,1,65536,50,2,0.442284074,0.312778023,6.826816732,-1.943183268
MPI,call,100,140,0.02,0.75,1,65536,50,4,0.293237303,0.156337204,6.607828081,-2.162171919
MPI,call,100,140,0.02,0.75,1,65536,50,8,0.24350298,0.086515649,6.585458742,-2.184541258
MPI,call,100,140,0.02,0.75,1,65536,50,16,0.268275248,0.053796486,6.67370275,-2.09629725
MPI,call,100,140,0.02,0.75,1,65536,50,32,0.359755779,0.027287145,6.60857216,-2.16142784
MPI,call,100,140,0.02,0.75,1,65536,50,64,0.64455014,0.043363091,7.04651252,-1.72348748
MPI,call,100,140,0.02,0.75,1,65536,100,1,1.324476893,1.202620861,6.837771102,-1.932228898
MPI,call,100,140,0.02,0.75,1,65536,100,2,0.75478274,0.628256853,6.68390904,-2.08609096
MPI,call,100,140,0.02,0.75,1,65536,100,4,0.453806495,0.316314744,6.685655412,-2.084344588
MPI,call,100,140,0.02,0.75,1,65536,100,8,0.344196436,0.194653576,6.742495483,-2.027504517
MPI,call,100,140,0.02,0.75,1,65536,100,16,0.306276944,0.087987973,6.759480921,-2.010519079
MPI,call,100,140,0.02,0.75,1,65536,100,32,0.374158799,0.053495433,6.676022671,-2.093977329
MPI,call,100,140,0.02,0.75,1,65536,100,64,0.631982432,0.078449241,6.726241115,-2.043758885
MPI,call,100,140,0.02,0.75,1,65536,250,1,3.16332628,3.043783042,7.128153218,-1.641846782
MPI,call,100,140,0.02,0.75,1,65536,250,2,1.676263376,1.550902272,6.839109564,-1.930890436
MPI,call,100,140,0.02,0.75,1,65536,250,4,0.926720381,0.790128662,6.785825156,-1.984174844
MPI,call,100,140,0.02,0.75,1,65536,250,8,0.554763545,0.407681506,7.087934106,-1.682065894
MPI,call,100,140,0.02,0.75,1,65536,250,16,0.462156121,0.234833917,6.711158522,-2.058841478
MPI,call,100,140,0.02,0.75,1,65536,250,32,0.481383377,0.147437128,6.878923493,-1.891076507
MPI,call,100,140,0.02,0.75,1,65536,250,64,0.761065925,0.181419563,6.916969335,-1.853030665
MPI,call,100,140,0.02,0.75,1,65536,500,1,6.15668866,6.03399548,7.05799991,-1.71200009
MPI,call,100,140,0.02,0.75,1,65536,500,2,3.189082926,3.05952884,6.978577648,-1.791422352
MPI,call,100,140,0.02,0.75,1,65536,500,4,1.683397709,1.544532991,6.862585577,-1.907414423
MPI,call,100,140,0.02,0.75,1,65536,500,8,0.960416019,0.806982902,6.908105777,-1.861894223
MPI,call,100,140,0.02,0.75,1,65536,500,16,0.690975283,0.471453729,6.642021979,-2.127978021
MPI,call,100,140,0.02,0.75,1,65536,500,32,0.565187398,0.268101339,6.731284418,-2.038715582
MPI,call,100,140,0.02,0.75,1,65536,500,64,0.986787184,0.414978442,7.052899811,-1.717100189
