Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,100000,1000,100,1,1.170845841,1.170819894,12.31148493,1.548515068,-1.548515068
OMP,call,100,110,0.02,0.75,1,100000,1000,125,1,1.174628744,1.174598209,14.90522134,1.04522134,1.04522134
OMP,call,100,110,0.02,0.75,1,250000,200,1,1,14.33622533,14.33620445,13.70144603,0.1585539708,-0.1585539708
OMP,call,100,110,0.02,0.75,1,250000,200,5,1,2.981117121,2.981081643,13.74906351,0.1109364857,-0.1109364857
OMP,call,100,110,0.02,0.75,1,250000,200,10,1,1.529454356,1.529420264,13.73398169,0.1260183116,-0.1260183116
OMP,call,100,110,0.02,0.75,1,250000,200,25,1,0.749858196,0.749837295,13.568979,0.2910210002,-0.2910210002
OMP,call,100,110,0.02,0.75,1,250000,200,32,1,0.614447847,0.614413401,13.21468142,0.6453185761,-0.6453185761
OMP,call,100,110,0.02,0.75,1,250000,200,50,1,0.595391061,0.595375667,13.33594138,0.5240586179,-0.5240586179
OMP,call,100,110,0.02,0.75,1,250000,200,64,1,0.595028129,0.594991189,13.49862241,0.3613775947,-0.3613775947
OMP,call,100,110,0.02,0.75,1,250000,200,100,1,0.591754427,0.591730548,13.15836424,0.7016357644,-0.7016357644
OMP,call,100,110,0.02,0.75,1,250000,200,125,1,0.545499933,0.545457605,13.31504747,0.5449525333,-0.5449525333
OMP,call,100,110,0.02,0.75,1,250000,1000,1,1,72.02081974,72.02078521,13.64718476,0.2128152448,-0.2128152448
OMP,call,100,110,0.02,0.75,1,250000,1000,5,1,14.97831592,14.97826326,13.80274592,0.05725408446,-0.05725408446
OMP,call,100,110,0.02,0.75,1,250000,1000,10,1,7.663730749,7.6636818,13.71091879,0.1490812074,-0.1490812074
OMP,call,100,110,0.02,0.75,1,250000,1000,25,1,3.27584914,3.275824301,14.60338423,0.7433842334,0.7433842334
OMP,call,100,110,0.02,0.75,1,250000,1000,32,1,2.755025892,2.754992289,13.17629908,0.6837009192,-0.6837009192
OMP,call,100,110,0.02,0.75,1,250000,1000,50,1,2.860958794,2.860911636,13.30250815,0.5574918471,-0.5574918471
OMP,call,100,110,0.02,0.75,1,250000,1000,64,1,2.862473682,2.862443761,13.52143755,0.3385624458,-0.3385624458
OMP,call,100,110,0.02,0.75,1,250000,1000,100,1,2.953529779,2.953493629,13.03842133,0.8215786745,-0.8215786745
OMP,call,100,110,0.02,0.75,1,250000,1000,125,1,3.254951434,3.254937178,13.87576932,0.01576931706,0.01576931706
OMP,call,100,110,0.02,0.75,1,500000,200,1,1,28.43218638,28.4321655,13.71631008,0.1436899188,-0.1436899188
