Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
MPI,call,100,100,0.1,0.2,1,1000000,0,1,4,2.449192476,2.216375398,11.92389064,0.02389064154,0.02389064154
MPI,call,100,100,0.1,0.2,1,1000000,0,5,4,0.783532629,0.529494759,11.94521134,0.04521133978,0.04521133978
MPI,call,100,100,0.1,0.2,1,1000000,0,10,4,0.552153074,0.272652585,11.99860076,0.09860075625,0.09860075625
MPI,call,100,100,0.1,0.2,1,1000000,0,25,4,0.477826995,0.159837012,11.89428199,0.005718005987,-0.005718005987
MPI,call,100,100,0.1,0.2,1,1000000,0,32,4,0.514086451,0.168175557,11.97759653,0.07759652929,0.07759652929
MPI,call,100,100,0.1,0.2,1,1000000,0,50,4,0.60139328,0.137430384,12.10790809,0.2079080892,0.2079080892
MPI,call,100,100,0.1,0.2,1,1000000,0,64,4,0.834038231,0.152069252,11.79088831,0.1091116878,-0.1091116878
MPI,call,100,100,0.1,0.2,1,1000000,0,100,4,1.074710599,0.14877608,11.96028973,0.06028973084,0.06028973084
MPI,call,100,100,0.1,0.2,1,1000000,0,125,4,1.253964797,0.152168428,11.94543145,0.04543145451,0.04543145451
MPI,call,100,100,0.1,0.2,1,2500000,0,1,4,5.945307895,5.701132604,11.91530938,0.01530937814,0.01530937814
MPI,call,100,100,0.1,0.2,1,2500000,0,5,4,1.422444616,1.164442941,11.87861036,0.02138964444,-0.02138964444
MPI,call,100,100,0.1,0.2,1,2500000,0,10,4,0.898261809,0.628437498,11.8736556,0.02634439944,-0.02634439944
MPI,call,100,100,0.1,0.2,1,2500000,0,25,4,0.687883731,0.365717191,11.94502875,0.04502875339,0.04502875339
MPI,call,100,100,0.1,0.2,1,2500000,0,32,4,0.704169482,0.34213505,11.9220433,0.0220433003,0.0220433003
MPI,call,100,100,0.1,0.2,1,2500000,0,50,4,0.815970277,0.318806457,11.94730703,0.04730702521,0.04730702521
MPI,call,100,100,0.1,0.2,1,2500000,0,64,4,0.806903205,0.251665139,11.93519168,0.0351916815,0.0351916815
MPI,call,100,100,0.1,0.2,1,2500000,0,100,4,1.134925866,0.344859905,11.94771101,0.04771101084,0.04771101084
MPI,call,100,100,0.1,0.2,1,2500000,0,125,4,1.40004853,0.34926703,12.03513151,0.1351315054,0.1351315054
MPI,call,100,100,0.1,0.2,1,5000000,0,1,4,11.12169975,10.879445,11.9199172,0.01991719609,0.01991719609
MPI,call,100,100,0.1,0.2,1,5000000,0,5,4,2.578029108,2.316047444,11.90772262,0.007722622649,0.007722622649
MPI,call,100,100,0.1,0.2,1,5000000,0,10,4,1.476444402,1.204635216,11.91020716,0.01020715834,0.01020715834
MPI,call,100,100,0.1,0.2,1,5000000,0,25,4,1.023721218,0.70978858,11.90227397,0.002273974352,0.002273974352
MPI,call,100,100,0.1,0.2,1,5000000,0,32,4,0.930171519,0.566715817,11.92184968,0.02184968033,0.02184968033
