Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,3200000,200,10,1,127.6834949,127.6834447,26.62260625,0.009445040521,0.009445040521
OMP,call,100,110,0.02,0.75,1,3200000,200,25,1,123.5164352,123.5163977,26.65738324,0.04422203145,0.04422203145
OMP,call,100,110,0.02,0.75,1,3200000,200,32,1,122.0312761,122.031247,26.61262285,0.0005383609118,-0.0005383609118
OMP,call,100,110,0.02,0.75,1,3200000,200,50,1,122.4088706,122.4088331,26.67359774,0.06043652756,0.06043652756
OMP,call,100,110,0.02,0.75,1,3200000,200,64,1,122.2577621,122.2577289,26.61772468,0.004563469808,0.004563469808
OMP,call,100,110,0.02,0.75,1,3200000,200,100,1,122.8375527,122.8375167,26.69553471,0.08237350158,0.08237350158
OMP,call,100,110,0.02,0.75,1,5000000,200,1,1,250.5234713,250.5234307,26.59672745,0.0164337625,-0.0164337625
OMP,call,100,110,0.02,0.75,1,5000000,200,5,1,209.3352547,209.3352335,26.63145334,0.01829213133,0.01829213133
OMP,call,100,110,0.02,0.75,1,5000000,200,10,1,203.8987311,203.8987059,26.57527053,0.03789067638,-0.03789067638
OMP,call,100,110,0.02,0.75,1,5000000,200,25,1,202.1508577,202.1508354,26.585346,0.02781520561,-0.02781520561
OMP,call,100,110,0.02,0.75,1,5000000,200,32,1,199.3983482,199.3983173,26.62481901,0.01165779657,0.01165779657
OMP,call,100,110,0.02,0.75,1,5000000,200,50,1,199.5969963,199.596968,26.61371525,0.0005540396103,0.0005540396103
OMP,call,100,110,0.02,0.75,1,5000000,200,64,1,200.4384496,200.4384301,26.61911257,0.005951362475,0.005951362475
OMP,call,100,110,0.02,0.75,1,5000000,200,100,1,198.1952376,198.1952126,26.60575364,0.007407572698,-0.007407572698
OMP,call,100,110,0.02,0.75,1,6400000,200,1,1,318.4364227,318.4364064,26.62927528,0.01611407335,0.01611407335
OMP,call,100,110,0.02,0.75,1,6400000,200,5,1,265.6841408,265.6841154,26.60830744,0.00485377333,-0.00485377333
OMP,call,100,110,0.02,0.75,1,6400000,200,10,1,259.2536347,259.2536085,26.62555952,0.01239831406,0.01239831406
OMP,call,100,110,0.02,0.75,1,6400000,200,25,1,256.1268302,256.1267771,26.60853033,0.004630875007,-0.004630875007
OMP,call,100,110,0.02,0.75,1,6400000,200,32,1,252.5168178,252.516767,26.59614895,0.01701226224,-0.01701226224
OMP,call,100,110,0.02,0.75,1,6400000,200,50,1,253.6846027,253.6845617,26.59557998,0.0175812277,-0.0175812277
OMP,call,100,110,0.02,0.75,1,6400000,200,64,1,253.5726931,253.572643,26.61077669,0.002384521152,-0.002384521152
OMP,call,100,110,0.02,0.75,1,6400000,200,100,1,252.7183709,252.7183417,26.61685514,0.003693928627,0.003693928627
OMP,call,100,110,0.02,0.75,1,10000000,200,1,1,501.3058996,501.3058743,26.6076496,0.005511608398,-0.005511608398
OMP,call,100,110,0.02,0.75,1,10000000,200,5,1,418.6624183,418.6623641,26.63683965,0.02367844132,0.02367844132
OMP,call,100,110,0.02,0.75,1,10000000,200,10,1,408.2129397,408.2128974,26.62272423,0.009563016299,0.009563016299
OMP,call,100,110,0.02,0.75,1,10000000,200,25,1,401.6539687,401.6539322,26.62301915,0.009857943052,0.009857943052
OMP,call,100,110,0.02,0.75,1,10000000,200,32,1,400.5008016,400.5007699,26.57305944,0.0401017658,-0.0401017658
OMP,call,100,110,0.02,0.75,1,10000000,200,50,1,397.5261982,397.5261727,26.57137825,0.04178296068,-0.04178296068
OMP,call,100,110,0.02,0.75,1,10000000,200,64,1,394.5941321,394.5940912,26.6321817,0.01902048529,0.01902048529
OMP,call,100,110,0.02,0.75,1,10000000,200,100,1,394.8339231,394.8338858,26.62490231,0.01174110139,0.01174110139
MPI,call,100,110,0.02,0.75,1,10000,200,1,1,0.677758238,0.382372508,25.89091501,0.7222462034,-0.7222462034
MPI,call,100,110,0.02,0.75,1,10000,200,5,1,0.403752879,0.09538254,26.79698428,0.1838230721,0.1838230721
MPI,call,100,110,0.02,0.75,1,10000,200,10,1,0.407258807,0.087384433,27.31352276,0.7003615549,0.7003615549
MPI,call,100,110,0.02,0.75,1,10000,200,25,1,0.43641276,0.124343756,25.99333105,0.6198301584,-0.6198301584
MPI,call,100,110,0.02,0.75,1,10000,200,32,1,0.571478055,0.176964911,26.23304174,0.3801194707,-0.3801194707
MPI,call,100,110,0.02,0.75,1,10000,200,50,1,14.23476269,13.7643874,27.75695658,1.143795366,1.143795366
MPI,call,100,110,0.02,0.75,1,10000,200,64,1,21.74641953,21.20832137,27.60749136,0.9943301453,0.9943301453
MPI,call,100,110,0.02,0.75,1,10000,200,100,1,37.01018466,36.16457413,27.23356517,0.6204039591,0.6204039591
